"kind"	"id"	"levelreq"	"name"
"suffix"	"567"	"24"	"of Clay Golem Summoning"
"suffix"	"568"	"18"	"of Iron Maiden"
"suffix"	"569"	"36"	"of Iron Maiden"
"suffix"	"570"	"18"	"of Terror"
"suffix"	"571"	"36"	"of Terror"
"suffix"	"572"	"18"	"of Bone Walls"
"suffix"	"573"	"36"	"of Bone Walls"
"suffix"	"574"	"18"	"of Raise Skeletal Mages"
"suffix"	"575"	"36"	"of Raise Skeletal Mages"
"suffix"	"576"	"24"	"of Confusion"
"suffix"	"577"	"48"	"of Confusion"
"suffix"	"578"	"24"	"of Life Tap"
"suffix"	"579"	"48"	"of Life Tap"
"suffix"	"580"	"24"	"of Poison Explosion"
"suffix"	"581"	"48"	"of Poison Explosion"
"suffix"	"582"	"24"	"of Bone Spears"
"suffix"	"583"	"48"	"of Bone Spears"
"suffix"	"584"	"24"	"of Blood Golem Summoning"
"suffix"	"585"	"48"	"of Blood Golem Summoning"
"suffix"	"586"	"30"	"of Attraction"
"suffix"	"587"	"60"	"of Attraction"
"suffix"	"588"	"30"	"of Decrepification"
"suffix"	"589"	"60"	"of Decrepification"
"suffix"	"590"	"30"	"of Bone Imprisonment"
"suffix"	"591"	"60"	"of Bone Imprisonment"
"suffix"	"592"	"30"	"of Iron Golem Creation"
"suffix"	"593"	"60"	"of Iron Golem Creation"
"suffix"	"594"	"36"	"of Lower Resistance"
"suffix"	"595"	"72"	"of Lower Resistance"
"suffix"	"596"	"36"	"of Poison Novas"
"suffix"	"597"	"72"	"of Poison Novas"
"suffix"	"598"	"36"	"of Bone Spirits"
"suffix"	"599"	"72"	"of Bone Spirits"
"suffix"	"600"	"36"	"of Fire Golem Summoning"
"suffix"	"601"	"72"	"of Fire Golem Summoning"
"suffix"	"602"	"36"	"of Revivification"
"suffix"	"603"	"72"	"of Revivification"
"suffix"	"604"	"7"	"of Sacrifice"
"suffix"	"605"	"14"	"of Sacrifice"
"suffix"	"606"	"12"	"of Holy Bolts"
"suffix"	"607"	"24"	"of Holy Bolts"
"suffix"	"608"	"18"	"of Zeal"
"suffix"	"609"	"36"	"of Zeal"
"suffix"	"610"	"24"	"of Vengeance"
"suffix"	"611"	"48"	"of Vengeance"
"suffix"	"612"	"24"	"of Blessed Hammers"
"suffix"	"613"	"48"	"of Blessed Hammers"
"suffix"	"614"	"30"	"of Conversion"
"suffix"	"615"	"60"	"of Conversion"
"suffix"	"616"	"36"	"of Fist of the Heavens"
"suffix"	"617"	"72"	"of Fist of the Heavens"
"suffix"	"618"	"7"	"of Bashing"
"suffix"	"619"	"14"	"of Bashing"
"suffix"	"620"	"7"	"of Howling"
"suffix"	"621"	"14"	"of Howling"
"suffix"	"622"	"7"	"of Potion Finding"
"suffix"	"623"	"14"	"of Potion Finding"
"suffix"	"624"	"12"	"of Taunting"
"suffix"	"625"	"24"	"of Taunting"
"suffix"	"626"	"12"	"of Shouting"
"suffix"	"627"	"24"	"of Shouting"
"suffix"	"628"	"18"	"of Stunning"
"suffix"	"629"	"36"	"of Stunning"
"suffix"	"630"	"18"	"of Item Finding"
"suffix"	"631"	"36"	"of Item Finding"
"suffix"	"632"	"24"	"of Concentration"
"suffix"	"633"	"48"	"of Concentration"
"suffix"	"634"	"24"	"of Battle Cry"
"suffix"	"635"	"48"	"of Battle Cry"
"suffix"	"636"	"30"	"of Battle Orders"
"suffix"	"637"	"60"	"of Battle Orders"
"suffix"	"638"	"30"	"of Grim Ward"
"suffix"	"639"	"60"	"of Grim Ward"
"suffix"	"640"	"36"	"of War Cry"
"suffix"	"641"	"72"	"of War Cry"
"suffix"	"642"	"36"	"of Battle Command"
"suffix"	"643"	"72"	"of Battle Command"
"suffix"	"644"	"7"	"of Firestorms"
"suffix"	"645"	"14"	"of Firestorms"
"suffix"	"646"	"12"	"of Molten Boulders"
"suffix"	"647"	"24"	"of Molten Boulders"
"suffix"	"648"	"18"	"of Eruption"
"suffix"	"649"	"36"	"of Eruption"
"suffix"	"650"	"18"	"of Cyclone Armor"
"suffix"	"651"	"36"	"of Cyclone Armor"
"suffix"	"652"	"24"	"of Twister"
"suffix"	"653"	"48"	"of Twister"
"suffix"	"654"	"30"	"of Volcano"
"suffix"	"655"	"60"	"of Volcano"
"suffix"	"656"	"30"	"of Tornado"
"suffix"	"657"	"60"	"of Tornado"
"suffix"	"658"	"36"	"of Armageddon"
"suffix"	"659"	"72"	"of Armageddon"
"suffix"	"660"	"36"	"of Hurricane"
"suffix"	"661"	"72"	"of Hurricane"
"suffix"	"662"	"0"	"of Damage Amplification"
"suffix"	"663"	"29"	"of the Icicle"
"suffix"	"664"	"50"	"of the Glacier"
"suffix"	"665"	"28"	"of Fire"
"suffix"	"666"	"49"	"of Burning"
"suffix"	"667"	"28"	"of Lightning"
"suffix"	"668"	"49"	"of Thunder"
"suffix"	"669"	"14"	"of Daring"
"suffix"	"670"	"28"	"of Daring"
"suffix"	"671"	"18"	"of Knowledge"
"suffix"	"672"	"33"	"of Knowledge"
"suffix"	"673"	"25"	"of Virility"
"suffix"	"674"	"42"	"of Virility"
"suffix"	"675"	"15"	"of Readiness"
"suffix"	"676"	"1"	"of Craftsmanship"
"suffix"	"677"	"33"	"of Quality"
"suffix"	"678"	"63"	"of Maiming"
"suffix"	"679"	"19"	"of Craftsmanship"
"suffix"	"680"	"48"	"of Quality"
"suffix"	"681"	"77"	"of Craftsmanship"
"suffix"	"682"	"1"	"of Blight"
"suffix"	"683"	"4"	"of Venom"
"suffix"	"684"	"10"	"of Pestilence"
"suffix"	"685"	"15"	"of Anthrax"
"suffix"	"686"	"3"	"of Blight"
"suffix"	"687"	"9"	"of Venom"
"suffix"	"688"	"17"	"of Pestilence"
"suffix"	"689"	"25"	"of Anthrax"
"suffix"	"690"	"6"	"of Blight"
"suffix"	"691"	"15"	"of Venom"
"suffix"	"692"	"24"	"of Pestilence"
"suffix"	"693"	"36"	"of Anthrax"
"suffix"	"694"	"3"	"of Frost"
"suffix"	"695"	"6"	"of the Icicle"
"suffix"	"696"	"11"	"of the Glacier"
"suffix"	"697"	"17"	"of Winter"
"suffix"	"698"	"6"	"of Frost"
"suffix"	"699"	"11"	"of the Icicle"
"suffix"	"700"	"18"	"of the Glacier"
"suffix"	"701"	"27"	"of Winter"
"suffix"	"702"	"10"	"of Frost"
"suffix"	"703"	"15"	"of the Icicle"
"suffix"	"704"	"25"	"of the Glacier"
"suffix"	"705"	"38"	"of Winter"
"suffix"	"706"	"2"	"of Flame"
"suffix"	"707"	"6"	"of Fire"
"suffix"	"708"	"10"	"of Burning"
"suffix"	"709"	"16"	"of Incineration"
"suffix"	"710"	"5"	"of Flame"
"suffix"	"711"	"10"	"of Fire"
"suffix"	"712"	"18"	"of Burning"
"suffix"	"713"	"26"	"of Incineration"
"suffix"	"714"	"8"	"of Flame"
"suffix"	"715"	"15"	"of Fire"
"suffix"	"716"	"24"	"of Burning"
"suffix"	"717"	"37"	"of Incineration"
"suffix"	"718"	"3"	"of Shock"
"suffix"	"719"	"5"	"of Lightning"
"suffix"	"720"	"11"	"of Thunder"
"suffix"	"721"	"16"	"of Storms"
"suffix"	"722"	"5"	"of Shock"
"suffix"	"723"	"10"	"of Lightning"
"suffix"	"724"	"18"	"of Thunder"
"suffix"	"725"	"26"	"of Storms"
"suffix"	"726"	"9"	"of Shock"
"suffix"	"727"	"15"	"of Lightning"
"suffix"	"728"	"25"	"of Thunder"
"suffix"	"729"	"37"	"of Storms"
"suffix"	"730"	"1"	"of Dexterity"
"suffix"	"731"	"1"	"of Dexterity"
"suffix"	"732"	"1"	"of Strength"
"suffix"	"733"	"1"	"of Strength"
"suffix"	"734"	"1"	"of Thorns"
"suffix"	"735"	"1"	"of Frost"
"suffix"	"736"	"1"	"of Flame"
"suffix"	"737"	"1"	"of Blight"
"suffix"	"738"	"1"	"of Shock"
"suffix"	"739"	"1"	"of Regeneration"
"suffix"	"740"	"1"	"of Energy"
"suffix"	"741"	"1"	"of Light"
"suffix"	"742"	"20"	"of the Leech"
"suffix"	"743"	"45"	"of the Locust"
"suffix"	"744"	"73"	"of the Lamprey"
"suffix"	"745"	"21"	"of the Bat"
"suffix"	"746"	"46"	"of the Wraith"
"suffix"	"747"	"74"	"of the Vampire"
"suffix"	"748"	"0"	"of Acidity"
"suffix"	"749"	"0"	"of Acidity"
"suffix"	"750"	"0"	"of Acidity"
"suffix"	"751"	"0"	"of Acidity"
"suffix"	"752"	"0"	"of Acidity"
"suffix"	"753"	"0"	"of Kindling"
"suffix"	"754"	"0"	"of Kindling"
"suffix"	"755"	"0"	"of Kindling"
"suffix"	"756"	"0"	"of Kindling"
"suffix"	"757"	"0"	"of Kindling"
"suffix"	"758"	"0"	"of Numbing"
"suffix"	"759"	"0"	"of Numbing"
"suffix"	"760"	"0"	"of Numbing"
"suffix"	"761"	"0"	"of Numbing"
"suffix"	"762"	"0"	"of Numbing"
"suffix"	"763"	"0"	"of Conductivity"
"suffix"	"764"	"0"	"of Conductivity"
"suffix"	"765"	"0"	"of Conductivity"
"suffix"	"766"	"0"	"of Conductivity"
"suffix"	"767"	"0"	"of Conductivity"
"suffix"	"768"	"0"	"of Thaumaturgy"
"suffix"	"769"	"0"	"of Thaumaturgy"
"suffix"	"770"	"0"	"of Thaumaturgy"
"suffix"	"771"	"0"	"of Thaumaturgy"
"suffix"	"772"	"0"	"of Thaumaturgy"
"suffix"	"773"	"0"	"of Force"
"suffix"	"774"	"0"	"of Force"
"suffix"	"775"	"0"	"of Force"
"suffix"	"776"	"0"	"of Force"
"suffix"	"777"	"0"	"of Force"
"suffix"	"778"	"0"	"of Miasma Bolt"
"suffix"	"779"	"0"	"of Miasma Bolt"
"suffix"	"780"	"0"	"of Lethargy"
"suffix"	"781"	"0"	"of Lethargy"
"suffix"	"782"	"0"	"of Rancor"
"suffix"	"783"	"0"	"of Rancor"
"suffix"	"784"	"0"	"of Apocalypse"
"suffix"	"785"	"0"	"of Apocalypse"
